date,user_id,user_type,group,converted
07.04.2023,205615,old,control,0
07.04.2023,209062,old,treatment,0
07.04.2023,205341,old,control,0
07.04.2023,202034,new,treatment,0
07.04.2023,202801,old,control,0
07.04.2023,202326,new,treatment,0
07.04.2023,207682,old,treatment,0
07.04.2023,203693,new,control,0
07.04.2023,208404,new,treatment,0
07.04.2023,201400,new,treatment,0
07.04.2023,204709,old,control,0
07.04.2023,205495,old,control,0
07.04.2023,203916,new,treatment,0
07.04.2023,205805,new,control,0
07.04.2023,205828,old,treatment,0
07.04.2023,206909,old,control,0
07.04.2023,205419,new,control,0
07.04.2023,202730,old,treatment,1
07.04.2023,205807,old,control,1
07.04.2023,210469,new,control,0
07.04.2023,205411,old,control,0
07.04.2023,203640,new,treatment,0
07.04.2023,201218,new,treatment,0
07.04.2023,200851,new,control,0
07.04.2023,208864,old,treatment,0
07.04.2023,205934,new,treatment,0
07.04.2023,204277,old,control,0
07.04.2023,205332,old,treatment,0
07.04.2023,209503,old,control,0
07.04.2023,203954,old,treatment,1
07.04.2023,200577,new,control,0
07.04.2023,205802,new,treatment,0
07.04.2023,210767,new,control,0
07.04.2023,200184,old,treatment,1
07.04.2023,206925,new,control,0
07.04.2023,200058,old,treatment,0
07.04.2023,202181,new,control,0
07.04.2023,209179,old,control,0
07.04.2023,210287,new,control,0
07.04.2023,209593,old,control,0
07.04.2023,206901,old,control,0
07.04.2023,208037,old,control,0
07.04.2023,209332,old,treatment,0
07.04.2023,202358,new,treatment,0
07.04.2023,205268,old,treatment,0
07.04.2023,204561,old,control,0
07.04.2023,201165,old,control,0
07.04.2023,202917,old,control,0
07.04.2023,207657,new,control,0
07.04.2023,204157,old,control,0
07.04.2023,203496,new,treatment,0
07.04.2023,204690,new,treatment,1
07.04.2023,206575,new,control,0
07.04.2023,208009,old,control,0
07.04.2023,201952,old,treatment,0
07.04.2023,207622,old,treatment,0
07.04.2023,209564,new,treatment,0
07.04.2023,205007,old,control,0
07.04.2023,207895,old,control,0
07.04.2023,209834,old,treatment,0
07.04.2023,208759,new,control,0
07.04.2023,204397,new,control,0
07.04.2023,203458,old,treatment,0
07.04.2023,203637,new,control,0
07.04.2023,209465,new,control,0
07.04.2023,210564,new,treatment,0
07.04.2023,203872,old,treatment,0
08.04.2023,210263,new,control,0
08.04.2023,209882,old,treatment,0
08.04.2023,208493,old,control,0
08.04.2023,203670,old,treatment,0
08.04.2023,201632,old,treatment,0
08.04.2023,200984,new,treatment,0
08.04.2023,203008,old,treatment,0
08.04.2023,206996,new,treatment,0
08.04.2023,205609,new,control,0
08.04.2023,200895,new,control,0
08.04.2023,209035,old,control,0
08.04.2023,209458,new,treatment,0
08.04.2023,203475,old,control,0
08.04.2023,208666,new,treatment,0
08.04.2023,210384,old,treatment,0
08.04.2023,206738,new,treatment,0
08.04.2023,209526,old,treatment,0
08.04.2023,203769,old,control,0
08.04.2023,202125,new,control,0
08.04.2023,208551,old,control,0
08.04.2023,210854,old,treatment,0
08.04.2023,202331,new,control,0
08.04.2023,205291,old,control,0
08.04.2023,207706,old,treatment,0
08.04.2023,200579,new,control,0
08.04.2023,201515,old,control,0
08.04.2023,203938,new,treatment,0
08.04.2023,203849,new,control,0
08.04.2023,207287,old,control,0
08.04.2023,202228,old,treatment,0
08.04.2023,205515,old,control,0
08.04.2023,200063,old,control,0
08.04.2023,210658,old,treatment,0
08.04.2023,203890,new,treatment,0
08.04.2023,207615,new,control,0
08.04.2023,203201,old,control,0
08.04.2023,208211,old,control,0
08.04.2023,200360,new,treatment,0
08.04.2023,204971,new,control,0
08.04.2023,201371,new,control,0
08.04.2023,201317,old,control,1
08.04.2023,206787,new,control,0
08.04.2023,204926,old,treatment,0
08.04.2023,210124,old,treatment,0
08.04.2023,210213,old,control,0
08.04.2023,209507,old,control,0
08.04.2023,201848,old,treatment,0
08.04.2023,208784,old,treatment,0
08.04.2023,201254,new,treatment,0
08.04.2023,205300,new,treatment,0
08.04.2023,202414,new,treatment,0
08.04.2023,204457,old,control,0
08.04.2023,208716,new,treatment,0
08.04.2023,210772,old,treatment,0
08.04.2023,205900,new,treatment,0
08.04.2023,201574,new,treatment,1
08.04.2023,207775,old,control,0
08.04.2023,205160,old,treatment,0
08.04.2023,204180,old,treatment,0
08.04.2023,201223,new,control,0
08.04.2023,201328,old,treatment,0
08.04.2023,210931,new,control,0
08.04.2023,205498,new,treatment,0
08.04.2023,204977,old,control,0
08.04.2023,205860,new,treatment,0
08.04.2023,205822,old,treatment,0
08.04.2023,203115,old,control,0
08.04.2023,204824,new,treatment,0
08.04.2023,210250,old,treatment,0
08.04.2023,204422,new,treatment,0
08.04.2023,207726,new,treatment,0
08.04.2023,210232,old,treatment,0
08.04.2023,204049,old,control,0
08.04.2023,205486,old,treatment,0
08.04.2023,209182,old,treatment,1
08.04.2023,208042,old,treatment,0
08.04.2023,205602,old,treatment,0
08.04.2023,203925,old,control,0
08.04.2023,204124,old,treatment,0
08.04.2023,207045,old,control,0
08.04.2023,200380,old,treatment,1
08.04.2023,208578,new,treatment,0
08.04.2023,208586,new,treatment,0
08.04.2023,203549,new,control,0
08.04.2023,203598,old,treatment,0
08.04.2023,208601,old,control,1
08.04.2023,203843,new,control,0
08.04.2023,210822,old,treatment,0
08.04.2023,208019,new,control,0
08.04.2023,201271,new,control,0
08.04.2023,202103,old,control,0
08.04.2023,205982,old,treatment,0
08.04.2023,209326,old,treatment,0
08.04.2023,202069,old,control,0
08.04.2023,204460,new,treatment,0
08.04.2023,211041,new,control,0
08.04.2023,208510,new,treatment,0
08.04.2023,206505,old,control,0
08.04.2023,210641,new,control,0
08.04.2023,202955,old,control,0
08.04.2023,210156,new,treatment,0
08.04.2023,205115,old,control,0
08.04.2023,201407,new,control,0
08.04.2023,207977,old,control,0
08.04.2023,202731,old,control,0
08.04.2023,207127,old,control,0
08.04.2023,208077,old,control,0
08.04.2023,209420,new,treatment,0
08.04.2023,200425,old,control,0
08.04.2023,205252,old,treatment,0
08.04.2023,209760,new,treatment,0
08.04.2023,205562,new,treatment,0
08.04.2023,206025,old,control,0
08.04.2023,202897,old,control,0
08.04.2023,204478,new,treatment,1
08.04.2023,202862,new,treatment,0
08.04.2023,210942,new,treatment,0
08.04.2023,201503,old,control,0
08.04.2023,210759,new,control,0
08.04.2023,200902,old,treatment,0
08.04.2023,207500,old,treatment,0
08.04.2023,206801,new,control,0
08.04.2023,206457,new,control,0
08.04.2023,207385,old,control,0
08.04.2023,210689,new,control,0
08.04.2023,200647,old,control,0
08.04.2023,210746,old,treatment,0
08.04.2023,203204,old,treatment,0
08.04.2023,201074,old,treatment,0
08.04.2023,203331,new,control,0
08.04.2023,201967,old,control,0
08.04.2023,201627,new,control,0
08.04.2023,210636,old,treatment,0
08.04.2023,208876,new,treatment,0
08.04.2023,203740,old,treatment,0
08.04.2023,202665,old,control,0
08.04.2023,208222,old,treatment,0
08.04.2023,209285,old,control,0
08.04.2023,201553,new,control,0
08.04.2023,202857,new,control,0
08.04.2023,203612,new,treatment,0
08.04.2023,202544,old,treatment,0
08.04.2023,207875,old,control,0
08.04.2023,207129,old,control,0
08.04.2023,208073,new,control,0
08.04.2023,209269,new,control,0
08.04.2023,209627,new,control,0
08.04.2023,210399,old,control,0
08.04.2023,200076,new,treatment,0
08.04.2023,200988,old,treatment,0
08.04.2023,210437,new,control,0
08.04.2023,208482,old,treatment,0
08.04.2023,208512,new,treatment,0
08.04.2023,210778,old,treatment,0
08.04.2023,200171,new,control,0
08.04.2023,206941,new,control,0
08.04.2023,205827,old,control,0
08.04.2023,210939,old,control,0
08.04.2023,200339,new,control,0
08.04.2023,208546,new,treatment,0
08.04.2023,206145,new,control,0
08.04.2023,200694,old,treatment,0
08.04.2023,205362,old,treatment,0
08.04.2023,203448,old,treatment,0
08.04.2023,207863,old,control,0
09.04.2023,202640,old,treatment,0
09.04.2023,207182,old,treatment,0
09.04.2023,207724,old,treatment,0
09.04.2023,208516,old,treatment,0
09.04.2023,204664,new,treatment,0
09.04.2023,205593,new,control,0
09.04.2023,203051,old,control,0
09.04.2023,206820,new,treatment,0
09.04.2023,202680,old,treatment,0
09.04.2023,207982,old,treatment,0
09.04.2023,209246,new,treatment,0
09.04.2023,207708,new,treatment,0
09.04.2023,207040,new,treatment,0
09.04.2023,200450,new,treatment,0
09.04.2023,206179,old,control,0
09.04.2023,200710,new,treatment,0
09.04.2023,201600,old,treatment,0
09.04.2023,200317,new,control,1
09.04.2023,201019,old,control,0
09.04.2023,208719,new,control,0
09.04.2023,204228,new,treatment,1
09.04.2023,204896,new,treatment,1
09.04.2023,207011,new,control,0
09.04.2023,208502,old,treatment,0
09.04.2023,202006,old,treatment,0
09.04.2023,201531,old,control,0
09.04.2023,203193,new,control,0
09.04.2023,205950,old,treatment,0
09.04.2023,205718,new,treatment,0
09.04.2023,206066,old,treatment,0
09.04.2023,200266,old,treatment,1
09.04.2023,204221,old,control,0
09.04.2023,201912,old,treatment,0
09.04.2023,201858,old,treatment,0
09.04.2023,207413,new,control,0
09.04.2023,205157,old,control,0
09.04.2023,205205,old,control,0
09.04.2023,208223,old,control,0
09.04.2023,209632,old,treatment,0
09.04.2023,200056,old,treatment,0
09.04.2023,205109,old,control,0
09.04.2023,208235,new,control,0
09.04.2023,205592,new,treatment,0
09.04.2023,205059,new,control,0
09.04.2023,200246,old,treatment,0
09.04.2023,204714,new,treatment,0
09.04.2023,200703,old,control,0
09.04.2023,210117,new,control,0
09.04.2023,208157,new,control,0
09.04.2023,210593,old,control,0
09.04.2023,200960,old,treatment,0
09.04.2023,208655,old,control,0
09.04.2023,208076,old,treatment,0
09.04.2023,209045,old,control,0
09.04.2023,201681,new,control,0
09.04.2023,204414,old,treatment,1
09.04.2023,201622,new,treatment,0
09.04.2023,202279,new,control,0
09.04.2023,206899,old,control,0
09.04.2023,207186,old,treatment,0
09.04.2023,209682,new,treatment,0
09.04.2023,209221,new,control,0
09.04.2023,209896,old,treatment,0
09.04.2023,204601,old,control,0
09.04.2023,208642,new,treatment,0
09.04.2023,203584,new,treatment,0
09.04.2023,205064,old,treatment,0
09.04.2023,200617,old,control,0
09.04.2023,200521,old,control,0
09.04.2023,205033,new,control,0
09.04.2023,206682,old,treatment,0
09.04.2023,207206,new,treatment,0
09.04.2023,201148,old,treatment,1
09.04.2023,205657,new,control,1
09.04.2023,210465,new,control,0
09.04.2023,200734,new,treatment,0
09.04.2023,204241,old,control,0
09.04.2023,201251,new,control,0
09.04.2023,200524,new,treatment,0
09.04.2023,200836,old,treatment,0
09.04.2023,206806,old,treatment,0
09.04.2023,207745,old,control,0
09.04.2023,200878,new,treatment,0
09.04.2023,200835,new,control,0
09.04.2023,200777,old,control,0
09.04.2023,210572,old,treatment,1
09.04.2023,207790,old,treatment,0
09.04.2023,209009,new,control,1
09.04.2023,205891,old,control,0
09.04.2023,200040,old,treatment,0
09.04.2023,203029,old,control,0
09.04.2023,205317,old,control,0
09.04.2023,204368,new,treatment,0
09.04.2023,207560,old,treatment,0
09.04.2023,209214,old,treatment,0
09.04.2023,201907,old,control,1
09.04.2023,203966,old,treatment,0
09.04.2023,206991,old,control,0
09.04.2023,200667,old,control,0
09.04.2023,203346,old,treatment,0
09.04.2023,201007,new,control,0
09.04.2023,209202,new,treatment,0
09.04.2023,209629,new,control,0
09.04.2023,204673,old,control,0
09.04.2023,205214,old,treatment,0
09.04.2023,208522,old,treatment,0
09.04.2023,203946,new,treatment,0
09.04.2023,204602,old,treatment,0
09.04.2023,210652,new,treatment,0
09.04.2023,203403,old,control,0
09.04.2023,205617,old,control,0
09.04.2023,200371,old,control,0
09.04.2023,204379,old,control,0
09.04.2023,206832,old,treatment,1
09.04.2023,209549,new,control,0
09.04.2023,205908,old,treatment,0
09.04.2023,204833,new,control,0
09.04.2023,201045,old,control,0
09.04.2023,202846,new,treatment,0
09.04.2023,207797,new,control,0
09.04.2023,204604,new,treatment,0
09.04.2023,203215,old,control,0
09.04.2023,204635,old,control,0
09.04.2023,204190,old,treatment,0
09.04.2023,207965,old,control,0
09.04.2023,205482,old,treatment,1
09.04.2023,210280,old,treatment,0
09.04.2023,205360,old,treatment,0
09.04.2023,202253,new,control,0
09.04.2023,206046,old,treatment,0
09.04.2023,209645,old,control,0
09.04.2023,204503,new,control,1
09.04.2023,202362,old,treatment,1
09.04.2023,209390,old,treatment,0
09.04.2023,202440,new,treatment,0
09.04.2023,210699,old,control,0
09.04.2023,201221,old,control,0
09.04.2023,209112,old,treatment,1
09.04.2023,202083,old,control,0
09.04.2023,210631,new,control,0
09.04.2023,208795,old,control,0
09.04.2023,206913,new,control,0
09.04.2023,202817,old,control,0
09.04.2023,200522,new,treatment,0
09.04.2023,204558,new,treatment,0
09.04.2023,201583,old,control,0
09.04.2023,210648,old,treatment,0
09.04.2023,203124,old,treatment,0
09.04.2023,205892,new,treatment,0
09.04.2023,200270,old,treatment,0
09.04.2023,203619,old,control,0
09.04.2023,203900,new,treatment,0
09.04.2023,205425,old,control,0
09.04.2023,209956,old,treatment,0
09.04.2023,210231,old,control,0
09.04.2023,210819,old,control,0
09.04.2023,207323,new,control,0
09.04.2023,210535,old,control,0
09.04.2023,208938,old,treatment,0
09.04.2023,200070,old,treatment,0
09.04.2023,202965,new,control,0
09.04.2023,209661,new,control,1
09.04.2023,202220,old,treatment,1
09.04.2023,208964,old,treatment,0
09.04.2023,210176,old,treatment,0
10.04.2023,205139,old,control,0
10.04.2023,204677,new,control,0
10.04.2023,206887,new,control,0
10.04.2023,205342,old,treatment,0
10.04.2023,208231,old,control,0
10.04.2023,206495,new,control,0
10.04.2023,201441,old,control,0
10.04.2023,200409,new,control,0
10.04.2023,203853,old,control,0
10.04.2023,207620,old,treatment,0
10.04.2023,201680,old,treatment,0
10.04.2023,202121,old,control,0
10.04.2023,201490,new,treatment,0
10.04.2023,200269,old,control,0
10.04.2023,208585,new,control,0
10.04.2023,206883,old,control,0
10.04.2023,208284,new,treatment,0
10.04.2023,204534,old,treatment,0
10.04.2023,209730,old,treatment,0
10.04.2023,208377,new,control,0
10.04.2023,203711,old,control,0
10.04.2023,205393,old,control,0
10.04.2023,201689,new,control,0
10.04.2023,208975,new,control,0
10.04.2023,208747,new,control,0
10.04.2023,209517,old,control,0
10.04.2023,202870,old,treatment,0
10.04.2023,206671,old,control,0
10.04.2023,209742,old,treatment,0
10.04.2023,204518,new,treatment,0
10.04.2023,204730,old,treatment,0
10.04.2023,200214,old,treatment,0
10.04.2023,202892,new,treatment,0
10.04.2023,206652,old,treatment,0
10.04.2023,201838,old,treatment,0
10.04.2023,203594,new,treatment,0
10.04.2023,204164,new,treatment,0
10.04.2023,202919,old,control,0
10.04.2023,207594,new,treatment,0
10.04.2023,205131,old,control,0
10.04.2023,200281,old,control,0
10.04.2023,205418,new,treatment,0
10.04.2023,206527,new,control,0
10.04.2023,209622,old,treatment,0
10.04.2023,206296,old,treatment,0
10.04.2023,206151,new,control,1
10.04.2023,205199,new,control,0
10.04.2023,203164,old,treatment,0
10.04.2023,203933,new,control,0
10.04.2023,200989,new,control,0
10.04.2023,205220,old,treatment,0
10.04.2023,208174,new,treatment,1
10.04.2023,204103,old,control,0
10.04.2023,205003,new,control,0
10.04.2023,207143,old,control,0
10.04.2023,210661,new,control,0
10.04.2023,207562,old,treatment,0
10.04.2023,200806,old,treatment,0
10.04.2023,202859,old,control,0
10.04.2023,203362,new,treatment,0
10.04.2023,206700,old,treatment,0
10.04.2023,201711,new,control,0
10.04.2023,205140,old,treatment,0
10.04.2023,208340,new,treatment,0
10.04.2023,210304,new,treatment,1
10.04.2023,207075,new,control,0
10.04.2023,208591,old,control,0
10.04.2023,207844,old,treatment,0
10.04.2023,203694,old,treatment,0
10.04.2023,202131,old,control,0
10.04.2023,204147,new,control,0
10.04.2023,205517,old,control,0
10.04.2023,202797,old,control,0
10.04.2023,205044,old,treatment,0
10.04.2023,202675,old,control,0
10.04.2023,204207,old,control,0
10.04.2023,207237,new,control,0
10.04.2023,200886,new,treatment,0
10.04.2023,206871,old,control,0
10.04.2023,207593,old,control,0
10.04.2023,204419,old,control,0
10.04.2023,207330,old,treatment,0
10.04.2023,201829,old,control,0
10.04.2023,210522,old,treatment,0
10.04.2023,204630,new,treatment,0
10.04.2023,201345,new,control,0
10.04.2023,209959,old,control,0
10.04.2023,207902,old,treatment,0
10.04.2023,204271,new,control,0
10.04.2023,203818,old,treatment,0
10.04.2023,205649,new,control,0
10.04.2023,208139,new,control,0
10.04.2023,207818,old,treatment,0
10.04.2023,208536,new,treatment,0
10.04.2023,206890,old,treatment,0
10.04.2023,201875,old,control,0
10.04.2023,200418,new,treatment,0
10.04.2023,204308,new,treatment,0
10.04.2023,208531,new,control,0
10.04.2023,207763,old,control,0
10.04.2023,208614,old,treatment,0
10.04.2023,203462,new,treatment,0
10.04.2023,208094,old,treatment,0
10.04.2023,208754,old,treatment,1
10.04.2023,205648,old,treatment,0
10.04.2023,205478,old,treatment,0
10.04.2023,203902,old,treatment,0
10.04.2023,201512,old,treatment,1
10.04.2023,201195,old,control,0
10.04.2023,207617,new,control,0
10.04.2023,202971,old,control,0
10.04.2023,207728,old,treatment,0
10.04.2023,202809,old,control,1
10.04.2023,208504,old,treatment,0
10.04.2023,203084,old,treatment,0
10.04.2023,201755,new,control,0
10.04.2023,202390,new,treatment,0
10.04.2023,201447,old,control,0
10.04.2023,210014,new,treatment,0
10.04.2023,205714,new,treatment,0
10.04.2023,203576,old,treatment,0
10.04.2023,200693,old,control,0
10.04.2023,203300,old,treatment,1
10.04.2023,200379,new,control,0
10.04.2023,202907,old,control,0
10.04.2023,206647,new,control,0
10.04.2023,207415,old,control,0
10.04.2023,205677,new,control,0
10.04.2023,204399,new,control,0
10.04.2023,207643,old,control,0
10.04.2023,207954,old,treatment,0
10.04.2023,210286,old,treatment,0
10.04.2023,202264,new,treatment,0
10.04.2023,203284,old,treatment,0
10.04.2023,204809,new,control,1
10.04.2023,202197,old,control,0
10.04.2023,207799,old,control,0
10.04.2023,207391,new,control,0
10.04.2023,210897,new,control,0
10.04.2023,204841,new,control,0
10.04.2023,204242,new,treatment,1
10.04.2023,206905,new,control,0
10.04.2023,202104,old,treatment,0
10.04.2023,204434,new,treatment,0
10.04.2023,201273,new,control,0
10.04.2023,202007,new,control,1
10.04.2023,201707,old,control,0
10.04.2023,207141,new,control,0
10.04.2023,208699,old,control,0
10.04.2023,206814,old,treatment,0
10.04.2023,209319,new,control,0
10.04.2023,209006,old,treatment,0
10.04.2023,201854,old,treatment,0
10.04.2023,203923,new,control,0
10.04.2023,202344,old,treatment,0
10.04.2023,209185,old,control,0
10.04.2023,202154,new,treatment,0
10.04.2023,210823,old,control,0
10.04.2023,204205,new,control,1
10.04.2023,204964,old,treatment,0
10.04.2023,205047,new,control,0
10.04.2023,209887,old,control,0
10.04.2023,209670,old,treatment,0
10.04.2023,200293,new,control,0
10.04.2023,201082,old,treatment,0
11.04.2023,208279,new,control,0
11.04.2023,211013,old,control,0
11.04.2023,202641,old,control,0
11.04.2023,209228,new,treatment,1
11.04.2023,208932,new,treatment,0
11.04.2023,203861,old,control,0
11.04.2023,208602,old,treatment,0
11.04.2023,204975,new,control,0
11.04.2023,204647,old,control,0
11.04.2023,203004,old,treatment,0
11.04.2023,209919,old,control,0
11.04.2023,202457,old,control,0
11.04.2023,208171,new,control,0
11.04.2023,203125,new,control,0
11.04.2023,210161,old,control,0
11.04.2023,201862,new,treatment,0
11.04.2023,208262,new,treatment,0
11.04.2023,205632,new,treatment,0
11.04.2023,200008,old,treatment,0
11.04.2023,201415,old,control,0
11.04.2023,202571,new,control,0
11.04.2023,210258,new,treatment,0
11.04.2023,202286,new,treatment,0
11.04.2023,206926,old,treatment,0
11.04.2023,208801,old,control,0
11.04.2023,203609,old,control,0
11.04.2023,204193,new,control,0
11.04.2023,210401,new,control,0
11.04.2023,204911,new,control,0
11.04.2023,200043,old,control,0
11.04.2023,210584,old,treatment,0
11.04.2023,206148,old,treatment,0
11.04.2023,208823,old,control,0
11.04.2023,200673,new,control,0
11.04.2023,206625,old,control,0
11.04.2023,208438,old,treatment,0
11.04.2023,207746,old,treatment,0
11.04.2023,203947,new,control,0
11.04.2023,205277,old,control,1
11.04.2023,209375,old,control,0
11.04.2023,208258,new,treatment,0
11.04.2023,200009,old,control,1
11.04.2023,202823,old,control,0
11.04.2023,205379,old,control,0
11.04.2023,205041,old,control,0
11.04.2023,206536,old,treatment,0
11.04.2023,203369,old,control,0
11.04.2023,210133,old,control,0
11.04.2023,209733,old,control,0
11.04.2023,200679,new,control,0
11.04.2023,201102,new,treatment,0
11.04.2023,203065,new,control,0
11.04.2023,205686,old,treatment,0
11.04.2023,207949,old,control,0
11.04.2023,206235,new,control,0
11.04.2023,205736,old,treatment,0
11.04.2023,202946,old,treatment,1
11.04.2023,205016,new,treatment,0
11.04.2023,209452,old,treatment,0
11.04.2023,202128,old,treatment,0
11.04.2023,205414,old,treatment,0
11.04.2023,208440,old,treatment,1
11.04.2023,204259,old,control,0
11.04.2023,208738,old,treatment,0
11.04.2023,210860,new,treatment,0
11.04.2023,200007,old,control,0
11.04.2023,208726,old,treatment,0
11.04.2023,204095,old,control,0
11.04.2023,202512,old,treatment,0
11.04.2023,207331,new,control,0
11.04.2023,200333,old,control,0
11.04.2023,207177,old,control,0
11.04.2023,204415,old,control,0
11.04.2023,206906,new,treatment,0
11.04.2023,207855,old,control,0
11.04.2023,200809,new,control,0
11.04.2023,205493,old,control,0
11.04.2023,201962,new,treatment,0
11.04.2023,201983,old,control,1
11.04.2023,205197,old,control,0
11.04.2023,209190,old,treatment,0
11.04.2023,209753,new,control,0
11.04.2023,208515,old,control,0
11.04.2023,204515,new,control,0
11.04.2023,202234,new,treatment,0
11.04.2023,210148,old,treatment,0
11.04.2023,204508,old,treatment,0
11.04.2023,209553,new,control,0
11.04.2023,200397,old,control,0
11.04.2023,205100,old,treatment,0
11.04.2023,206443,old,control,0
11.04.2023,203998,old,treatment,0
11.04.2023,207568,new,treatment,0
11.04.2023,200655,new,control,0
11.04.2023,203118,new,treatment,0
11.04.2023,209972,old,treatment,0
11.04.2023,207274,new,treatment,0
11.04.2023,208302,old,treatment,0
11.04.2023,203382,old,treatment,0
11.04.2023,205457,new,control,0
11.04.2023,201411,old,control,1
11.04.2023,202908,old,treatment,0
11.04.2023,201895,old,control,0
11.04.2023,203488,old,treatment,0
11.04.2023,210381,new,control,0
11.04.2023,210079,new,control,0
11.04.2023,205816,new,treatment,1
11.04.2023,210740,old,treatment,1
11.04.2023,203927,old,control,0
11.04.2023,210692,new,treatment,0
11.04.2023,203967,new,control,0
11.04.2023,204206,new,treatment,0
11.04.2023,210245,old,control,0
11.04.2023,209191,new,control,0
11.04.2023,202849,old,control,0
11.04.2023,204773,old,control,0
11.04.2023,205584,new,treatment,0
11.04.2023,202755,old,control,0
11.04.2023,207351,old,control,0
11.04.2023,205915,old,control,0
11.04.2023,203586,old,treatment,0
11.04.2023,206264,old,treatment,0
11.04.2023,200182,old,treatment,0
11.04.2023,207444,old,treatment,0
11.04.2023,204793,old,control,0
11.04.2023,201370,new,treatment,0
11.04.2023,204760,old,treatment,0
11.04.2023,201827,old,control,0
11.04.2023,202693,new,control,0
11.04.2023,203635,old,control,0
11.04.2023,208399,old,control,0
11.04.2023,209309,old,control,0
11.04.2023,201676,new,treatment,0
11.04.2023,205688,old,treatment,1
11.04.2023,209416,old,treatment,0
11.04.2023,210351,new,control,0
11.04.2023,203603,new,control,0
11.04.2023,200128,old,treatment,0
11.04.2023,208266,old,treatment,0
11.04.2023,210595,new,control,0
11.04.2023,207817,old,control,0
11.04.2023,205354,new,treatment,0
11.04.2023,204951,new,control,0
11.04.2023,209637,old,control,0
11.04.2023,210714,old,treatment,1
11.04.2023,202375,old,control,0
11.04.2023,208428,old,treatment,0
11.04.2023,206365,old,control,0
11.04.2023,202978,old,treatment,1
11.04.2023,201201,old,control,0
11.04.2023,201765,new,control,0
11.04.2023,204304,old,treatment,1
11.04.2023,200110,new,treatment,0
11.04.2023,202041,old,control,0
11.04.2023,205017,old,control,0
11.04.2023,208093,new,control,0
11.04.2023,202836,new,treatment,1
11.04.2023,207204,old,treatment,0
11.04.2023,201557,old,control,0
11.04.2023,208051,old,control,0
11.04.2023,203480,new,treatment,0
11.04.2023,204492,old,treatment,0
11.04.2023,210707,old,control,0
11.04.2023,200109,old,control,0
11.04.2023,207168,new,treatment,0
12.04.2023,208889,new,control,0
12.04.2023,209717,new,control,0
12.04.2023,201880,new,treatment,0
12.04.2023,210902,old,treatment,0
12.04.2023,200843,new,control,0
12.04.2023,200478,new,treatment,0
12.04.2023,206684,old,treatment,1
12.04.2023,207484,new,treatment,0
12.04.2023,202970,old,treatment,0
12.04.2023,208525,old,control,0
12.04.2023,207456,new,treatment,0
12.04.2023,207404,new,treatment,0
12.04.2023,206848,new,treatment,0
12.04.2023,204864,old,treatment,0
12.04.2023,210355,new,control,0
12.04.2023,207833,new,control,0
12.04.2023,204998,new,treatment,0
12.04.2023,210177,new,control,0
12.04.2023,209364,new,treatment,0
12.04.2023,210423,old,control,0
12.04.2023,202444,old,treatment,0
12.04.2023,210467,old,control,0
12.04.2023,209656,old,treatment,0
12.04.2023,209167,old,control,0
12.04.2023,208192,new,treatment,0
12.04.2023,202495,old,control,0
12.04.2023,208934,old,treatment,1
12.04.2023,208318,old,treatment,0
12.04.2023,210101,old,control,0
12.04.2023,210940,new,treatment,0
12.04.2023,204551,new,control,1
12.04.2023,203398,old,treatment,0
12.04.2023,203836,new,treatment,1
12.04.2023,209040,old,treatment,0
12.04.2023,204378,new,treatment,0
12.04.2023,201826,new,treatment,0
12.04.2023,207518,old,treatment,0
12.04.2023,200352,new,treatment,0
12.04.2023,204651,new,control,0
12.04.2023,203910,old,treatment,0
12.04.2023,206414,old,treatment,0
12.04.2023,209904,new,treatment,0
12.04.2023,206694,new,treatment,0
12.04.2023,207163,old,control,0
12.04.2023,208020,new,treatment,0
12.04.2023,201705,old,control,0
12.04.2023,202012,old,treatment,0
12.04.2023,205383,new,control,0
12.04.2023,200742,old,treatment,0
12.04.2023,201671,old,control,1
12.04.2023,200067,old,control,0
12.04.2023,203817,new,control,0
12.04.2023,204375,old,control,0
12.04.2023,207043,old,control,0
12.04.2023,208276,new,treatment,0
12.04.2023,207968,old,treatment,0
12.04.2023,203186,new,treatment,1
12.04.2023,205399,new,control,1
12.04.2023,202168,new,treatment,0
12.04.2023,209106,old,treatment,0
12.04.2023,200219,old,control,0
12.04.2023,201510,old,treatment,0
12.04.2023,207007,old,control,0
12.04.2023,203702,new,treatment,0
12.04.2023,204554,new,treatment,0
12.04.2023,203099,old,control,0
12.04.2023,210971,old,control,0
12.04.2023,210690,old,treatment,0
12.04.2023,202289,new,control,0
12.04.2023,208120,new,treatment,0
12.04.2023,202811,old,control,0
12.04.2023,201351,old,control,0
12.04.2023,207610,old,treatment,0
12.04.2023,205563,old,control,0
12.04.2023,210020,old,treatment,0
12.04.2023,205024,new,treatment,0
12.04.2023,203233,new,control,0
12.04.2023,202342,old,treatment,0
12.04.2023,206509,old,control,0
12.04.2023,200099,new,control,0
12.04.2023,201786,old,treatment,0
12.04.2023,210242,old,treatment,0
12.04.2023,205518,new,treatment,0
12.04.2023,201918,new,treatment,0
12.04.2023,207631,new,control,0
12.04.2023,202997,new,control,0
12.04.2023,204682,old,treatment,0
12.04.2023,207309,old,control,0
12.04.2023,208427,new,control,0
12.04.2023,203357,old,control,0
12.04.2023,201764,new,treatment,0
12.04.2023,205777,old,control,0
12.04.2023,201789,new,control,0
12.04.2023,208858,old,treatment,0
12.04.2023,207687,old,control,0
12.04.2023,205881,old,control,0
